file,canon_target,status_bucket,http_status,notes
canalizador-barreira.html,https://canalizador-norte-reparos.pt/canalizador-barreira,self-ref-ok,,canonical matches source route
canalizador-barreiros.html,https://canalizador-norte-reparos.pt/canalizador-barreiros,self-ref-ok,,canonical matches source route
canalizador-barro.html,https://canalizador-norte-reparos.pt/canalizador-barro,self-ref-ok,,canonical matches source route
canalizador-baçal.html,https://canalizador-norte-reparos.pt/canalizador-baçal,self-ref-ok,,canonical matches source route
canalizador-beca.html,https://canalizador-norte-reparos.pt/canalizador-beca,self-ref-ok,,canonical matches source route
canalizador-beira-grande.html,https://canalizador-norte-reparos.pt/canalizador-beira-grande,self-ref-ok,,canonical matches source route
canalizador-belver.html,https://canalizador-norte-reparos.pt/canalizador-belver,self-ref-ok,,canonical matches source route
canalizador-bemposta.html,https://canalizador-norte-reparos.pt/canalizador-bemposta,self-ref-ok,,canonical matches source route
canalizador-benlhevai.html,https://canalizador-norte-reparos.pt/canalizador-benlhevai,self-ref-ok,,canonical matches source route
canalizador-beselga.html,https://canalizador-norte-reparos.pt/canalizador-beselga,self-ref-ok,,canonical matches source route
canalizador-beça.html,https://canalizador-norte-reparos.pt/canalizador-beça,self-ref-ok,,canonical matches source route
canalizador-bigorne.html,https://canalizador-norte-reparos.pt/canalizador-bigorne,self-ref-ok,,canonical matches source route
canalizador-bilho.html,https://canalizador-norte-reparos.pt/canalizador-bilho,self-ref-ok,,canonical matches source route
canalizador-bilhó.html,https://canalizador-norte-reparos.pt/canalizador-bilhó,self-ref-ok,,canonical matches source route
canalizador-bobadela.html,https://canalizador-norte-reparos.pt/canalizador-bobadela,self-ref-ok,,canonical matches source route
canalizador-bogalhal.html,https://canalizador-norte-reparos.pt/canalizador-bogalhal,self-ref-ok,,canonical matches source route
canalizador-borba-de-godim.html,https://canalizador-norte-reparos.pt/canalizador-borba-de-godim,self-ref-ok,,canonical matches source route
canalizador-borbela.html,https://canalizador-norte-reparos.pt/canalizador-borbela,self-ref-ok,,canonical matches source route
canalizador-bornes-de-aguiar.html,https://canalizador-norte-reparos.pt/canalizador-bornes-de-aguiar,self-ref-ok,,canonical matches source route
canalizador-bornes.html,https://canalizador-norte-reparos.pt/canalizador-bornes,self-ref-ok,,canonical matches source route
canalizador-boticas.html,https://canalizador-norte-reparos.pt/canalizador-boticas,self-ref-ok,,canonical matches source route
canalizador-bouca-cova.html,https://canalizador-norte-reparos.pt/canalizador-bouca-cova,self-ref-ok,,canonical matches source route
canalizador-bouca.html,https://canalizador-norte-reparos.pt/canalizador-bouca,self-ref-ok,,canonical matches source route
canalizador-boucas.html,https://canalizador-norte-reparos.pt/canalizador-boucas,self-ref-ok,,canonical matches source route
canalizador-boucoaes.html,https://canalizador-norte-reparos.pt/canalizador-boucoaes,self-ref-ok,,canonical matches source route
canalizador-bousende.html,https://canalizador-norte-reparos.pt/canalizador-bousende,self-ref-ok,,canonical matches source route
canalizador-bouça.html,https://canalizador-norte-reparos.pt/canalizador-bouça,self-ref-ok,,canonical matches source route
canalizador-bouças.html,https://canalizador-norte-reparos.pt/canalizador-bouças,self-ref-ok,,canonical matches source route
canalizador-bouçoães.html,https://canalizador-norte-reparos.pt/canalizador-bouçoães,self-ref-ok,,canonical matches source route
canalizador-bragada.html,https://canalizador-norte-reparos.pt/canalizador-bragada,self-ref-ok,,canonical matches source route
canalizador-bragado.html,https://canalizador-norte-reparos.pt/canalizador-bragado,self-ref-ok,,canonical matches source route
canalizador-braganca.html,https://canalizador-norte-reparos.pt/canalizador-braganca,self-ref-ok,,canonical matches source route
canalizador-brinco.html,https://canalizador-norte-reparos.pt/canalizador-brinco,self-ref-ok,,canonical matches source route
canalizador-brinço.html,https://canalizador-norte-reparos.pt/canalizador-brinço,self-ref-ok,,canonical matches source route
canalizador-britiande.html,https://canalizador-norte-reparos.pt/canalizador-britiande,self-ref-ok,,canonical matches source route
canalizador-brito-de-baixo.html,https://canalizador-norte-reparos.pt/canalizador-brito-de-baixo,self-ref-ok,,canonical matches source route
canalizador-bronceda.html,https://canalizador-norte-reparos.pt/canalizador-bronceda,self-ref-ok,,canonical matches source route
canalizador-bruco.html,https://canalizador-norte-reparos.pt/canalizador-bruco,self-ref-ok,,canonical matches source route
canalizador-brunhosinho.html,https://canalizador-norte-reparos.pt/canalizador-brunhosinho,self-ref-ok,,canonical matches source route
canalizador-brunhoso.html,https://canalizador-norte-reparos.pt/canalizador-brunhoso,self-ref-ok,,canonical matches source route
canalizador-bruçó.html,https://canalizador-norte-reparos.pt/canalizador-bruçó,self-ref-ok,,canonical matches source route
canalizador-burga.html,https://canalizador-norte-reparos.pt/canalizador-burga,self-ref-ok,,canonical matches source route
canalizador-bustelo.html,https://canalizador-norte-reparos.pt/canalizador-bustelo,self-ref-ok,,canonical matches source route
canalizador-cabacos.html,https://canalizador-norte-reparos.pt/canalizador-cabacos,self-ref-ok,,canonical matches source route
canalizador-cabanas.html,https://canalizador-norte-reparos.pt/canalizador-cabanas,self-ref-ok,,canonical matches source route
canalizador-cabanelas.html,https://canalizador-norte-reparos.pt/canalizador-cabanelas,self-ref-ok,,canonical matches source route
canalizador-cabaços.html,https://canalizador-norte-reparos.pt/canalizador-cabaços,self-ref-ok,,canonical matches source route
canalizador-cabreira.html,https://canalizador-norte-reparos.pt/canalizador-cabreira,self-ref-ok,,canonical matches source route
canalizador-cacarelhos.html,https://canalizador-norte-reparos.pt/canalizador-cacarelhos,self-ref-ok,,canonical matches source route
canalizador-cachao.html,https://canalizador-norte-reparos.pt/canalizador-cachao,self-ref-ok,,canonical matches source route
canalizador-cachão.html,https://canalizador-norte-reparos.pt/canalizador-cachão,self-ref-ok,,canonical matches source route
canalizador-cadafaz.html,https://canalizador-norte-reparos.pt/canalizador-cadafaz,self-ref-ok,,canonical matches source route
canalizador-calvao.html,https://canalizador-norte-reparos.pt/canalizador-calvao,self-ref-ok,,canonical matches source route
canalizador-calvelhe.html,https://canalizador-norte-reparos.pt/canalizador-calvelhe,self-ref-ok,,canonical matches source route
canalizador-calvão.html,https://canalizador-norte-reparos.pt/canalizador-calvão,self-ref-ok,,canonical matches source route
canalizador-cambeses-do-rio.html,https://canalizador-norte-reparos.pt/canalizador-cambeses-do-rio,self-ref-ok,,canonical matches source route
canalizador-cambres.html,https://canalizador-norte-reparos.pt/canalizador-cambres,self-ref-ok,,canonical matches source route
canalizador-campanho.html,https://canalizador-norte-reparos.pt/canalizador-campanho,self-ref-ok,,canonical matches source route
canalizador-campea.html,https://canalizador-norte-reparos.pt/canalizador-campea,self-ref-ok,,canonical matches source route
canalizador-campo-de-viboras.html,https://canalizador-norte-reparos.pt/canalizador-campo-de-viboras,self-ref-ok,,canonical matches source route
canalizador-campo-de-víboras.html,https://canalizador-norte-reparos.pt/canalizador-campo-de-víboras,self-ref-ok,,canonical matches source route
canalizador-campo.html,https://canalizador-norte-reparos.pt/canalizador-campo,self-ref-ok,,canonical matches source route
canalizador-canadelo.html,https://canalizador-norte-reparos.pt/canalizador-canadelo,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-alfandega-da-fe.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-alfandega-da-fe,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-alijo.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-alijo,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-almendra.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-almendra,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-amarante.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-amarante,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-argozelo.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-argozelo,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-armamar.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-armamar,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-boticas.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-boticas,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-braganca.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-braganca,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-britiande.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-britiande,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-cambres.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-cambres,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-carrazeda-de-ansiaes.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-carrazeda-de-ansiaes,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-carrazedo-de-montenegro.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-carrazedo-de-montenegro,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-cedovim.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-cedovim,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-cerva.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-cerva,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-chaves.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-chaves,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-cumieira.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-cumieira,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-ervedosa-do-douro.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-ervedosa-do-douro,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-favaios.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-favaios,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-figueira-de-castelo-rodrigo.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-figueira-de-castelo-rodrigo,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-freixo-de-espada-a-cinta.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-freixo-de-espada-a-cinta,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-freixo-de-numao.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-freixo-de-numao,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-izeda.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-izeda,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-lalim.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-lalim,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-lamego.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-lamego,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-lazarim.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-lazarim,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-lixa.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-lixa,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-lordelo.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-lordelo,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-macedo-de-cavaleiros.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-macedo-de-cavaleiros,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-marco-de-canaveses.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-marco-de-canaveses,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-marialva.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-marialva,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-mesao-frio.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-mesao-frio,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-miranda-do-douro.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-miranda-do-douro,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-mirandela.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-mirandela,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-mogadouro.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-mogadouro,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-mondim-da-beira.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-mondim-da-beira,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-mondim-de-basto.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-mondim-de-basto,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-montalegre.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-montalegre,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-moucos.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-moucos,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-murca.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-murca,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-pedras-salgadas.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-pedras-salgadas,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-penedono.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-penedono,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-peso-da-regua.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-peso-da-regua,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-pinhao.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-pinhao,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-resende.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-resende,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-ribeira-de-pena.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-ribeira-de-pena,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-sabrosa.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-sabrosa,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-salzedas.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-salzedas,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-sanfins-do-douro.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-sanfins-do-douro,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-santa-marinha-do-zezere.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-santa-marinha-do-zezere,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-santa-marta-de-penaguiao.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-santa-marta-de-penaguiao,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-santo-estevao.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-santo-estevao,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-sao-cosmado.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-sao-cosmado,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-sao-joao-da-pesqueira.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-sao-joao-da-pesqueira,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-sao-joao-de-tarouca.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-sao-joao-de-tarouca,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-sao-martinho-de-anta.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-sao-martinho-de-anta,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-sao-martinho-de-mouros.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-sao-martinho-de-mouros,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-sendim.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-sendim,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-sernancelhe.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-sernancelhe,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-tabuaco.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-tabuaco,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-tarouca.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-tarouca,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-torre-de-dona-chama.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-torre-de-dona-chama,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-torre-de-moncorvo.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-torre-de-moncorvo,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-trevoes.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-trevoes,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-valdigem.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-valdigem,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-valpacos.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-valpacos,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-vern.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-vern,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-vidago.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-vidago,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-vila-flor.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-vila-flor,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-vila-franca-das-naves.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-vila-franca-das-naves,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-vila-nova-de-foz-coa.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-vila-nova-de-foz-coa,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-vila-pouca-de-aguiar.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-vila-pouca-de-aguiar,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-vila-real.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-vila-real,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-vilar-de-macada.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-vilar-de-macada,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-vilarandelo.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-vilarandelo,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-vimioso.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-vimioso,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-vinhais.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-vinhais,self-ref-ok,,canonical matches source route
canalizador-canalizacao-nova-xinzo-de-limia.html,https://canalizador-norte-reparos.pt/canalizador-canalizacao-nova-xinzo-de-limia,self-ref-ok,,canonical matches source route
canalizador-canaveses.html,https://canalizador-norte-reparos.pt/canalizador-canaveses,self-ref-ok,,canonical matches source route
canalizador-candedo.html,https://canalizador-norte-reparos.pt/canalizador-candedo,self-ref-ok,,canonical matches source route
canalizador-candemil.html,https://canalizador-norte-reparos.pt/canalizador-candemil,self-ref-ok,,canonical matches source route
canalizador-candoso.html,https://canalizador-norte-reparos.pt/canalizador-candoso,self-ref-ok,,canonical matches source route
canalizador-canelas.html,https://canalizador-norte-reparos.pt/canalizador-canelas,self-ref-ok,,canonical matches source route
canalizador-caravelas.html,https://canalizador-norte-reparos.pt/canalizador-caravelas,self-ref-ok,,canonical matches source route
canalizador-carcao.html,https://canalizador-norte-reparos.pt/canalizador-carcao,self-ref-ok,,canonical matches source route
canalizador-carcaozinho.html,https://canalizador-norte-reparos.pt/canalizador-carcaozinho,self-ref-ok,,canonical matches source route
canalizador-cardanha.html,https://canalizador-norte-reparos.pt/canalizador-cardanha,self-ref-ok,,canonical matches source route
canalizador-carlao.html,https://canalizador-norte-reparos.pt/canalizador-carlao,self-ref-ok,,canonical matches source route
canalizador-carlão.html,https://canalizador-norte-reparos.pt/canalizador-carlão,self-ref-ok,,canonical matches source route
canalizador-carnicaes.html,https://canalizador-norte-reparos.pt/canalizador-carnicaes,self-ref-ok,,canonical matches source route
canalizador-carocedo.html,https://canalizador-norte-reparos.pt/canalizador-carocedo,self-ref-ok,,canonical matches source route
canalizador-carragosa.html,https://canalizador-norte-reparos.pt/canalizador-carragosa,self-ref-ok,,canonical matches source route
canalizador-carrapatas.html,https://canalizador-norte-reparos.pt/canalizador-carrapatas,self-ref-ok,,canonical matches source route
canalizador-carrapatinha.html,https://canalizador-norte-reparos.pt/canalizador-carrapatinha,self-ref-ok,,canonical matches source route
canalizador-carrazeda-de-anciaes.html,https://canalizador-norte-reparos.pt/canalizador-carrazeda-de-anciaes,self-ref-ok,,canonical matches source route
canalizador-carrazeda-de-ansiaes.html,https://canalizador-norte-reparos.pt/canalizador-carrazeda-de-ansiaes,self-ref-ok,,canonical matches source route
canalizador-carrazeda-de-ansiães.html,https://canalizador-norte-reparos.pt/canalizador-carrazeda-de-ansiães,self-ref-ok,,canonical matches source route
canalizador-carrazedo-de-montenegro.html,https://canalizador-norte-reparos.pt/canalizador-carrazedo-de-montenegro,self-ref-ok,,canonical matches source route
canalizador-carrazedo-do-alvao.html,https://canalizador-norte-reparos.pt/canalizador-carrazedo-do-alvao,self-ref-ok,,canonical matches source route
canalizador-carrazedo-do-alvão.html,https://canalizador-norte-reparos.pt/canalizador-carrazedo-do-alvão,self-ref-ok,,canonical matches source route
canalizador-carrazedo.html,https://canalizador-norte-reparos.pt/canalizador-carrazedo,self-ref-ok,,canonical matches source route
canalizador-carva.html,https://canalizador-norte-reparos.pt/canalizador-carva,self-ref-ok,,canonical matches source route
canalizador-carvalhais.html,https://canalizador-norte-reparos.pt/canalizador-carvalhais,self-ref-ok,,canonical matches source route
canalizador-carvalho-de-egas.html,https://canalizador-norte-reparos.pt/canalizador-carvalho-de-egas,self-ref-ok,,canonical matches source route
canalizador-carvalho-de-rei.html,https://canalizador-norte-reparos.pt/canalizador-carvalho-de-rei,self-ref-ok,,canonical matches source route
canalizador-carvicais.html,https://canalizador-norte-reparos.pt/canalizador-carvicais,self-ref-ok,,canonical matches source route
canalizador-carviçais.html,https://canalizador-norte-reparos.pt/canalizador-carviçais,self-ref-ok,,canonical matches source route
canalizador-carção.html,https://canalizador-norte-reparos.pt/canalizador-carção,self-ref-ok,,canonical matches source route
canalizador-carçãozinho.html,https://canalizador-norte-reparos.pt/canalizador-carçãozinho,self-ref-ok,,canonical matches source route
canalizador-casa-do-povo-e-sede-da-junta-de-freguesia.html,https://canalizador-norte-reparos.pt/canalizador-casa-do-povo-e-sede-da-junta-de-freguesia,self-ref-ok,,canonical matches source route
canalizador-casa-nova.html,https://canalizador-norte-reparos.pt/canalizador-casa-nova,self-ref-ok,,canonical matches source route
canalizador-casal-de-loivos.html,https://canalizador-norte-reparos.pt/canalizador-casal-de-loivos,self-ref-ok,,canonical matches source route
canalizador-casal-do-monte.html,https://canalizador-norte-reparos.pt/canalizador-casal-do-monte,self-ref-ok,,canonical matches source route
canalizador-casario.html,https://canalizador-norte-reparos.pt/canalizador-casario,self-ref-ok,,canonical matches source route
canalizador-casas-do-soeiro.html,https://canalizador-norte-reparos.pt/canalizador-casas-do-soeiro,self-ref-ok,,canonical matches source route
canalizador-castade.html,https://canalizador-norte-reparos.pt/canalizador-castade,self-ref-ok,,canonical matches source route
canalizador-castainco.html,https://canalizador-norte-reparos.pt/canalizador-castainco,self-ref-ok,,canonical matches source route
canalizador-castainço.html,https://canalizador-norte-reparos.pt/canalizador-castainço,self-ref-ok,,canonical matches source route
canalizador-castanheiro-do-norte.html,https://canalizador-norte-reparos.pt/canalizador-castanheiro-do-norte,self-ref-ok,,canonical matches source route
canalizador-castanheiro-do-sul.html,https://canalizador-norte-reparos.pt/canalizador-castanheiro-do-sul,self-ref-ok,,canonical matches source route
canalizador-castedo.html,https://canalizador-norte-reparos.pt/canalizador-castedo,self-ref-ok,,canonical matches source route
canalizador-casteicao.html,https://canalizador-norte-reparos.pt/canalizador-casteicao,self-ref-ok,,canonical matches source route
canalizador-castelaos.html,https://canalizador-norte-reparos.pt/canalizador-castelaos,self-ref-ok,,canonical matches source route
canalizador-castelo-branco.html,https://canalizador-norte-reparos.pt/canalizador-castelo-branco,self-ref-ok,,canonical matches source route
canalizador-castelo-de-balsamao.html,https://canalizador-norte-reparos.pt/canalizador-castelo-de-balsamao,self-ref-ok,,canonical matches source route
canalizador-castelo-de-balsamão.html,https://canalizador-norte-reparos.pt/canalizador-castelo-de-balsamão,self-ref-ok,,canonical matches source route
canalizador-castelo-melhor.html,https://canalizador-norte-reparos.pt/canalizador-castelo-melhor,self-ref-ok,,canonical matches source route
canalizador-castelo-rodrigo.html,https://canalizador-norte-reparos.pt/canalizador-castelo-rodrigo,self-ref-ok,,canonical matches source route
canalizador-castelãos.html,https://canalizador-norte-reparos.pt/canalizador-castelãos,self-ref-ok,,canonical matches source route
canalizador-castrelo-do-val.html,https://canalizador-norte-reparos.pt/canalizador-castrelo-do-val,self-ref-ok,,canonical matches source route
canalizador-castrelos.html,https://canalizador-norte-reparos.pt/canalizador-castrelos,self-ref-ok,,canonical matches source route
canalizador-castro-de-avelas.html,https://canalizador-norte-reparos.pt/canalizador-castro-de-avelas,self-ref-ok,,canonical matches source route
canalizador-castro-de-avelãs.html,https://canalizador-norte-reparos.pt/canalizador-castro-de-avelãs,self-ref-ok,,canonical matches source route
canalizador-castro-roupal.html,https://canalizador-norte-reparos.pt/canalizador-castro-roupal,self-ref-ok,,canonical matches source route
canalizador-castro-vicente.html,https://canalizador-norte-reparos.pt/canalizador-castro-vicente,self-ref-ok,,canonical matches source route
canalizador-cavadoude.html,https://canalizador-norte-reparos.pt/canalizador-cavadoude,self-ref-ok,,canonical matches source route
canalizador-caçarelhos.html,https://canalizador-norte-reparos.pt/canalizador-caçarelhos,self-ref-ok,,canonical matches source route
canalizador-cedaes.html,https://canalizador-norte-reparos.pt/canalizador-cedaes,self-ref-ok,,canonical matches source route
canalizador-cedainhos.html,https://canalizador-norte-reparos.pt/canalizador-cedainhos,self-ref-ok,,canonical matches source route
canalizador-cedovim.html,https://canalizador-norte-reparos.pt/canalizador-cedovim,self-ref-ok,,canonical matches source route
canalizador-cedães.html,https://canalizador-norte-reparos.pt/canalizador-cedães,self-ref-ok,,canonical matches source route
canalizador-cela.html,https://canalizador-norte-reparos.pt/canalizador-cela,self-ref-ok,,canonical matches source route
canalizador-celas.html,https://canalizador-norte-reparos.pt/canalizador-celas,self-ref-ok,,canonical matches source route
canalizador-cepelos.html,https://canalizador-norte-reparos.pt/canalizador-cepelos,self-ref-ok,,canonical matches source route
canalizador-cepoes.html,https://canalizador-norte-reparos.pt/canalizador-cepoes,self-ref-ok,,canonical matches source route
canalizador-cerejais.html,https://canalizador-norte-reparos.pt/canalizador-cerejais,self-ref-ok,,canonical matches source route
canalizador-cerejo.html,https://canalizador-norte-reparos.pt/canalizador-cerejo,self-ref-ok,,canonical matches source route
canalizador-cernadela.html,https://canalizador-norte-reparos.pt/canalizador-cernadela,self-ref-ok,,canonical matches source route
canalizador-cerva.html,https://canalizador-norte-reparos.pt/canalizador-cerva,self-ref-ok,,canonical matches source route
canalizador-cervos.html,https://canalizador-norte-reparos.pt/canalizador-cervos,self-ref-ok,,canonical matches source route
canalizador-chacim.html,https://canalizador-norte-reparos.pt/canalizador-chacim,self-ref-ok,,canonical matches source route
